result,table,_start,_stop,_time,_value,_field,_measurement,host,sensor_id,topic
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 07:55:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:00:00+00:00,24.790000000000003,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:05:00+00:00,24.700000000000006,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:10:00+00:00,24.700000000000006,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:15:00+00:00,24.77931034482758,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:20:00+00:00,24.790000000000017,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:25:00+00:00,24.586666666666677,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:30:00+00:00,24.696666666666648,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 08:35:00+00:00,24.800000000000008,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:00:00+00:00,24.699999999999992,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:05:00+00:00,24.700000000000006,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:10:00+00:00,24.700000000000006,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:15:00+00:00,24.711111111111105,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:20:00+00:00,24.766666666666655,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:25:00+00:00,24.85714285714285,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:30:00+00:00,24.736666666666675,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:35:00+00:00,24.582142857142863,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:40:00+00:00,24.410714285714274,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:45:00+00:00,24.516666666666676,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:50:00+00:00,24.743333333333318,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 09:55:00+00:00,24.859999999999978,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:00:00+00:00,24.95666666666667,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:05:00+00:00,25.32068965517241,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:10:00+00:00,25.466666666666665,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:15:00+00:00,25.51724137931035,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:20:00+00:00,25.600000000000012,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:25:00+00:00,25.66896551724139,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:30:00+00:00,25.70000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:35:00+00:00,25.749999999999982,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:40:00+00:00,25.79999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:45:00+00:00,25.79999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:50:00+00:00,25.877777777777766,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 10:55:00+00:00,25.899999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:00:00+00:00,25.93793103448275,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:05:00+00:00,26.0,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:10:00+00:00,26.0,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:15:00+00:00,26.023333333333337,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:20:00+00:00,26.07666666666668,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:25:00+00:00,26.100000000000016,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:30:00+00:00,26.100000000000016,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:35:00+00:00,26.100000000000016,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:40:00+00:00,26.16666666666668,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:45:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:50:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 11:55:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:00:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:05:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:10:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:15:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:20:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:25:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:30:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:35:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:40:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:45:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:50:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 12:55:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:00:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:05:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:10:00+00:00,26.23793103448274,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:15:00+00:00,26.203333333333344,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:20:00+00:00,26.20000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:25:00+00:00,26.279999999999987,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:30:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:35:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:40:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:45:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:50:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 13:55:00+00:00,26.299999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:00:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:05:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:10:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:15:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:20:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:25:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:30:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:35:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:40:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:45:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:50:00+00:00,26.29999999999999,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 14:55:00+00:00,26.38333333333332,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:00:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:05:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:10:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:15:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:20:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:25:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:30:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:35:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:40:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:45:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:50:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 15:55:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:00:00+00:00,26.399999999999984,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:05:00+00:00,26.410344827586194,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:10:00+00:00,26.423333333333325,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:15:00+00:00,26.5,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:20:00+00:00,26.5,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:25:00+00:00,26.5,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:30:00+00:00,26.5,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:35:00+00:00,26.5,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:40:00+00:00,26.5,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-21 16:45:00+00:00,26.5,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 04:35:00+00:00,25.224999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 04:40:00+00:00,25.206896551724142,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 04:45:00+00:00,25.006666666666668,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 04:50:00+00:00,24.883333333333315,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 04:55:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:00:00+00:00,24.72000000000001,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:05:00+00:00,24.72333333333332,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:10:00+00:00,24.799999999999997,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:15:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:20:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:25:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:30:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:35:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
mean,14,1970-01-01 00:00:00+00:00,2025-10-22 07:48:40.671758+00:00,2025-10-22 05:40:00+00:00,24.799999999999994,temp,cucumber,f199a2094793,7C:DF:A1:00:AA:66,cucumber/sensors/00:00:00:00:00:00
